student_id,student_name,TransportMeans,ParentEduc,LunchType,TestPrep,ParentMaritalStatus,PracticeSport,IsFirstChild,NrSiblings,WklyStudyHours_num,MathScore,ReadingScore,WritingScore,TotalPerformance
11360,Nathaniel Bishop,school_bus,some college,standard,completed,divorced,regularly,yes,3,11,83,87,84,medium
11361,Ernest Wilson,private,some high school,standard,none,single,sometimes,yes,0,7.5,44,49,45,low
11362,Robin Adkins,private,associate's degree,standard,none,married,sometimes,yes,2,7.5,68,64,72,low
11363,Kathy Williams,school_bus,bachelor's degree,free/reduced,none,married,regularly,yes,4,7.5,64,65,66,low
11364,Virginia Rodriguez,school_bus,high school,standard,none,married,sometimes,yes,4,2.5,67,68,68,low
11365,Paul Snyder,school_bus,bachelor's degree,standard,none,married,sometimes,yes,5,7.5,91,98,100,high
11366,Destiny Sutton,school_bus,some college,standard,none,married,sometimes,yes,1,2.5,44,43,50,low
11367,Jessica White,school_bus,associate's degree,standard,none,single,regularly,yes,4,11,83,71,67,medium
11368,Katie Williams,private,high school,free/reduced,none,married,sometimes,yes,5,11,55,62,56,low
11369,Michael Prince,school_bus,bachelor's degree,standard,completed,married,never,no,3,7.5,84,95,96,high
11370,Alexander Proctor,school_bus,some college,standard,none,single,sometimes,yes,1,7.5,70,76,80,medium
11371,Darlene Rogers,school_bus,high school,standard,completed,single,sometimes,yes,1,7.5,66,64,58,low
11372,Jerry Tucker,private,bachelor's degree,standard,none,married,sometimes,yes,2,7.5,55,63,60,low
11373,Michael Patterson,private,some high school,free/reduced,none,married,sometimes,no,3,11,44,57,54,low
11374,Melissa Sandoval,private,associate's degree,standard,none,single,sometimes,yes,3,11,67,69,67,low
11375,Carla Walsh,school_bus,some college,standard,none,married,regularly,yes,0,2.5,64,66,63,low
11376,Christopher Sosa,private,associate's degree,standard,completed,married,regularly,yes,1,7.5,70,75,72,medium
11377,Melissa Wolfe,school_bus,some college,free/reduced,none,single,regularly,no,3,7.5,65,60,60,low
11378,William Vaughn,school_bus,some college,free/reduced,completed,married,sometimes,yes,1,11,64,61,58,low
11379,Patrick Mosley,school_bus,master's degree,free/reduced,completed,married,regularly,yes,2,2.5,84,84,87,medium
11380,Crystal Delgado,school_bus,master's degree,standard,completed,divorced,sometimes,no,4,2.5,71,75,83,medium
11381,Jonathon Mccarthy,school_bus,master's degree,free/reduced,none,married,never,yes,1,11,67,58,58,low
11382,Cory Gibson,school_bus,associate's degree,standard,completed,divorced,regularly,yes,1,7.5,64,69,72,low
11383,Ashley Hoover,private,associate's degree,standard,completed,single,never,no,1,7.5,76,81,80,medium
11384,Jade Finley,school_bus,high school,free/reduced,none,divorced,sometimes,yes,1,7.5,56,64,61,low
11385,Carol Farrell,school_bus,associate's degree,standard,none,married,sometimes,yes,5,7.5,87,74,75,medium
11386,Casey Stevens,private,some college,standard,completed,single,sometimes,no,2,11,77,64,69,medium
11387,Raymond Waller,school_bus,associate's degree,free/reduced,none,single,regularly,yes,2,7.5,37,50,39,low
11388,Lindsey Singh,private,some college,standard,none,divorced,sometimes,yes,2,7.5,64,77,77,medium
11389,Abigail Gutierrez,private,high school,free/reduced,none,married,sometimes,yes,2,11,61,61,58,low
11390,Brittany Brown,private,bachelor's degree,standard,none,married,never,no,2,2.5,69,54,59,low
11391,Kimberly Smith,school_bus,bachelor's degree,standard,completed,married,sometimes,yes,1,11,67,86,87,medium
11392,Christopher Crane,school_bus,high school,standard,none,married,never,yes,1,7.5,45,40,37,low
11393,Rachel Mccullough,school_bus,some college,free/reduced,none,married,sometimes,yes,4,11,35,49,54,low
11394,Daniel Mullen,school_bus,some college,free/reduced,none,married,sometimes,no,5,7.5,73,68,70,medium
11395,Michael Roberts,school_bus,some high school,free/reduced,completed,married,never,yes,2,2.5,56,72,70,low
11396,Christopher Rosales,school_bus,some college,free/reduced,completed,divorced,sometimes,no,2,7.5,65,77,78,medium
11397,Carrie Sutton,private,associate's degree,standard,none,divorced,regularly,yes,7,11,61,75,70,low
11398,Charles Gardner,school_bus,some college,free/reduced,none,married,sometimes,yes,2,7.5,33,46,47,low
11399,Janet Smith,school_bus,some college,free/reduced,completed,married,sometimes,yes,2,7.5,40,49,51,low
11400,Donna Spears,private,some college,standard,none,married,sometimes,yes,0,7.5,59,51,55,low
11401,Kara Sims,school_bus,some high school,free/reduced,none,divorced,sometimes,no,3,2.5,67,55,50,low
11402,Rachel Rogers,private,some college,free/reduced,completed,single,sometimes,yes,3,7.5,57,52,59,low
11403,Jessica King,school_bus,some high school,free/reduced,completed,married,sometimes,yes,3,7.5,34,52,44,low
11404,Anthony Stewart,school_bus,some college,standard,none,single,regularly,yes,4,2.5,89,91,92,high
11405,Steven Davis,private,some college,standard,none,divorced,regularly,yes,3,2.5,82,85,77,medium
11406,Darren Gonzales,private,some high school,standard,completed,married,sometimes,yes,0,7.5,82,80,85,medium
11407,Christine Medina,private,some college,standard,completed,widowed,never,yes,3,2.5,74,93,94,high
11408,Carrie Watts,school_bus,some college,free/reduced,completed,single,never,yes,2,7.5,47,54,58,low
11409,Jason Chapman,private,bachelor's degree,standard,none,single,sometimes,yes,2,11,84,74,71,medium
11410,Matthew Guerrero,school_bus,high school,standard,none,married,regularly,no,2,2.5,59,41,44,low
11411,Megan Johnson,school_bus,some high school,standard,none,married,regularly,no,4,2.5,48,55,58,low
11412,Ruben Lambert,private,some high school,standard,none,single,sometimes,yes,1,7.5,67,81,80,medium
11413,Lauren Medina,school_bus,some college,free/reduced,none,single,regularly,yes,2,7.5,73,77,71,medium
11414,Chelsea Green,private,bachelor's degree,standard,completed,married,sometimes,yes,2,2.5,72,78,84,medium
11415,Thomas Davenport,school_bus,associate's degree,free/reduced,none,single,sometimes,yes,2,2.5,31,36,27,low
11416,Todd Beard,school_bus,some high school,free/reduced,completed,married,regularly,yes,1,7.5,75,72,70,medium
11417,Kristina Franklin,private,some high school,free/reduced,none,single,regularly,no,2,2.5,47,57,54,low
11418,Lisa Gilmore,school_bus,some college,free/reduced,none,married,sometimes,no,1,2.5,68,86,81,medium
11419,Clarence Li,school_bus,some college,standard,none,married,sometimes,no,1,7.5,50,42,41,low
11420,Jon Burton,school_bus,some college,free/reduced,completed,married,never,yes,1,11,66,71,70,low
11421,Rhonda Hernandez,private,some high school,free/reduced,completed,single,sometimes,yes,2,2.5,56,75,73,low
11422,Cindy Hall,school_bus,high school,standard,completed,married,sometimes,yes,2,11,73,78,83,medium
11423,Kevin Garrett,private,some college,standard,none,married,sometimes,yes,1,11,60,50,47,low
11424,Casey Taylor,private,high school,standard,none,married,never,no,1,2.5,84,80,70,medium
11425,Barbara Dixon,private,bachelor's degree,standard,completed,divorced,sometimes,yes,0,7.5,65,78,78,medium
11426,Erika Brandt,private,some high school,free/reduced,none,divorced,regularly,yes,3,2.5,48,60,60,low
11427,Kevin Keith,school_bus,some high school,standard,none,married,regularly,yes,7,7.5,72,53,53,low
11428,Jeanne Johnston,school_bus,some college,free/reduced,completed,divorced,regularly,yes,3,7.5,48,54,56,low
11429,Denise Gonzalez,school_bus,high school,free/reduced,none,married,sometimes,yes,2,7.5,60,65,61,low
11430,Deborah Wright,private,associate's degree,standard,completed,divorced,sometimes,yes,3,7.5,74,64,66,low
11431,David Haynes,private,some college,free/reduced,completed,single,sometimes,yes,3,7.5,72,84,81,medium
11432,Margaret Keller,private,some college,standard,none,divorced,regularly,yes,0,2.5,83,90,89,high
11433,Alexandra Mccarty,school_bus,associate's degree,free/reduced,completed,married,regularly,no,5,2.5,46,61,62,low
11434,Anne Ramirez,school_bus,some college,free/reduced,none,single,sometimes,no,3,7.5,57,74,72,low
11435,Jeffrey Bates,private,associate's degree,standard,completed,divorced,sometimes,yes,1,7.5,77,68,64,medium
11436,Deborah Santiago,private,some college,free/reduced,none,married,sometimes,yes,0,2.5,44,48,48,low
11437,Terri Young,school_bus,associate's degree,standard,none,married,regularly,yes,2,7.5,72,64,63,low
11438,Jason Fields,school_bus,some high school,standard,none,married,regularly,yes,2,7.5,61,66,61,low
11439,Autumn Braun,school_bus,high school,free/reduced,none,married,sometimes,yes,1,7.5,59,76,73,low
11440,Daniel Clark,school_bus,associate's degree,standard,completed,single,regularly,yes,0,7.5,70,79,77,medium
11441,James Gray,private,high school,free/reduced,none,single,sometimes,yes,0,7.5,76,87,83,medium
11442,Bailey Cochran,school_bus,master's degree,free/reduced,none,married,regularly,yes,1,7.5,69,61,58,low
11443,Tiffany Warner,school_bus,some high school,standard,none,married,sometimes,no,7,7.5,65,56,52,low
11444,Donald Thornton,school_bus,associate's degree,standard,completed,married,regularly,no,1,2.5,88,81,84,medium
11445,Crystal Cook,school_bus,some college,standard,completed,divorced,sometimes,yes,2,7.5,78,76,76,medium
11446,John Moses,school_bus,some college,standard,completed,married,sometimes,no,2,7.5,82,90,91,high
11447,James Scott,private,some college,free/reduced,none,married,never,yes,1,2.5,19,38,28,low
11448,Michael Maxwell,private,associate's degree,standard,none,married,sometimes,no,4,2.5,58,62,69,low
11449,Steven Burke,private,high school,free/reduced,none,divorced,regularly,yes,3,7.5,46,62,57,low
11450,Evan Oconnor,private,high school,standard,none,widowed,regularly,yes,1,11,64,50,36,low
11451,Yvonne Harvey,private,high school,free/reduced,none,married,sometimes,no,3,7.5,64,69,65,low
11452,Amy Baker,private,bachelor's degree,standard,none,married,never,yes,2,7.5,60,77,66,low
11453,Timothy Turner,school_bus,bachelor's degree,free/reduced,none,married,sometimes,yes,5,2.5,71,80,79,medium
11454,Ronald Weaver,private,some high school,standard,none,single,sometimes,no,4,7.5,99,100,96,high
11455,Richard Hayes,school_bus,some high school,standard,none,divorced,sometimes,yes,3,7.5,55,53,58,low
11456,Stefanie Hebert,school_bus,associate's degree,free/reduced,completed,divorced,regularly,no,1,7.5,40,51,55,low
11457,Becky Hart,school_bus,associate's degree,free/reduced,none,married,sometimes,yes,4,11,63,66,69,low
11458,Vickie Lane,school_bus,some college,free/reduced,completed,single,sometimes,yes,4,2.5,72,72,72,medium
11459,Stephen Flores,private,high school,free/reduced,none,married,regularly,yes,0,11,54,64,69,low
11460,Dennis Hawkins,school_bus,bachelor's degree,free/reduced,none,married,regularly,yes,2,11,62,71,71,low
11461,Ethan Rush,private,bachelor's degree,standard,none,married,sometimes,no,3,7.5,89,100,100,high
11462,Joanna Johnson,private,some college,standard,none,widowed,sometimes,no,1,7.5,62,59,62,low
11463,Aaron Weeks,school_bus,associate's degree,free/reduced,none,married,sometimes,yes,4,7.5,50,57,48,low
11464,Jeremy Jackson,school_bus,high school,free/reduced,none,married,sometimes,no,2,2.5,47,42,35,low
11465,Rodney Johnson,private,some college,free/reduced,none,married,sometimes,yes,0,2.5,75,82,72,medium
11466,April Kane,school_bus,some college,standard,none,single,never,yes,1,2.5,73,74,68,medium
11467,Kimberly Wilcox,private,associate's degree,standard,none,married,regularly,yes,1,7.5,65,68,70,low
11468,Frances Moore,school_bus,some college,standard,none,married,sometimes,yes,5,7.5,89,93,84,high
11469,Elizabeth Dixon,school_bus,bachelor's degree,standard,none,married,sometimes,yes,2,7.5,85,74,79,medium
11470,Melissa Rubio,private,master's degree,standard,none,single,sometimes,yes,1,7.5,97,92,88,high
11471,Emily Peterson,school_bus,bachelor's degree,free/reduced,none,married,regularly,yes,3,2.5,53,64,67,low
11472,Tamara Evans,school_bus,master's degree,standard,none,single,regularly,yes,6,7.5,77,76,77,medium
11473,Nicholas Banks,school_bus,some college,standard,completed,single,never,no,2,11,72,67,74,medium
11474,Brian Morales,private,bachelor's degree,standard,none,married,sometimes,yes,2,2.5,81,83,82,medium
11475,Victor Jackson,school_bus,some college,free/reduced,completed,divorced,never,yes,1,2.5,51,44,43,low
11476,Collin Mills,school_bus,some college,standard,none,divorced,sometimes,yes,4,7.5,79,95,94,high
11477,Janice Garcia,school_bus,high school,free/reduced,none,divorced,sometimes,yes,4,7.5,72,86,82,medium
11478,Daniel Marsh,school_bus,some high school,standard,none,single,sometimes,yes,0,2.5,57,62,56,low
11479,Kyle Moyer,school_bus,master's degree,free/reduced,none,single,sometimes,yes,3,7.5,58,70,66,low
11480,Sean Ochoa,private,some high school,standard,none,widowed,sometimes,no,3,2.5,69,63,63,low
11481,Jeffrey Sims,school_bus,master's degree,free/reduced,none,single,sometimes,yes,1,11,60,79,86,medium
11482,Olivia Guzman,school_bus,high school,standard,none,divorced,sometimes,no,1,7.5,68,66,70,low
11483,Barbara Murray,school_bus,high school,standard,completed,married,regularly,no,3,7.5,74,68,71,medium
11484,Robert Guerrero,school_bus,some college,free/reduced,completed,single,regularly,no,3,11,60,50,56,low
11485,Eric Mccoy,school_bus,some high school,free/reduced,none,widowed,sometimes,yes,2,2.5,36,52,44,low
11486,Lori Reilly,private,bachelor's degree,standard,none,married,regularly,yes,0,7.5,81,84,91,medium
11487,Colleen Steele,private,master's degree,standard,none,married,sometimes,yes,0,7.5,65,76,78,medium
11488,Raymond Johnson,school_bus,some college,standard,none,married,sometimes,yes,2,2.5,58,78,72,low
11489,David Avery,school_bus,some high school,standard,completed,married,never,yes,0,7.5,62,73,74,medium
11490,Charlene Singleton,private,some college,standard,completed,married,sometimes,no,3,11,89,89,83,high
11491,Lisa Mcguire,private,master's degree,standard,completed,divorced,regularly,yes,1,11,98,93,100,high
11492,Sarah Kelley,school_bus,some college,standard,none,married,regularly,yes,3,7.5,57,69,61,low
11493,Traci Love,school_bus,high school,standard,completed,married,sometimes,no,4,7.5,89,90,91,high
11494,Joseph Carter,school_bus,some high school,free/reduced,none,married,sometimes,no,3,11,88,72,71,medium
11495,Tiffany Lewis,private,associate's degree,standard,none,married,never,no,3,7.5,70,71,76,medium
11496,Darren Nelson,school_bus,bachelor's degree,standard,completed,married,sometimes,yes,2,7.5,100,97,93,high
11497,Steven Elliott,school_bus,some college,standard,none,married,sometimes,no,2,7.5,87,68,66,medium
11498,Susan Black,private,master's degree,standard,none,married,regularly,yes,1,11,47,44,49,low
11499,Tamara Yang,school_bus,some college,standard,none,divorced,regularly,yes,0,2.5,58,55,54,low
11500,Casey Sullivan,school_bus,some college,standard,none,widowed,sometimes,no,5,7.5,47,44,41,low
11501,Brian Santana,school_bus,associate's degree,standard,none,married,sometimes,yes,4,2.5,68,86,79,medium
11502,Christina Edwards,school_bus,high school,standard,none,married,never,no,2,7.5,37,45,39,low
11503,April Garcia,school_bus,bachelor's degree,standard,completed,married,sometimes,yes,2,7.5,88,95,95,high
11504,Mark Martinez,school_bus,some high school,standard,completed,married,never,no,2,7.5,62,70,69,low
11505,Adam Pena,school_bus,master's degree,standard,completed,married,sometimes,yes,1,7.5,73,81,79,medium
11506,Steve White,school_bus,some high school,standard,none,married,regularly,yes,1,7.5,74,79,88,medium
11507,Karen Wright,school_bus,some college,free/reduced,none,divorced,regularly,yes,5,7.5,50,55,51,low
11508,Marcus Floyd,school_bus,some high school,standard,completed,married,regularly,yes,1,2.5,63,60,57,low
11509,Regina Rodgers,school_bus,some college,free/reduced,completed,married,sometimes,yes,4,2.5,49,58,54,low
11510,Lindsey Ferguson,school_bus,some college,free/reduced,none,married,never,yes,3,2.5,64,58,64,low
11511,Jennifer Grant,private,associate's degree,standard,none,divorced,sometimes,no,1,2.5,88,74,77,medium
11512,Joel Harper,school_bus,high school,standard,completed,married,never,yes,3,2.5,37,48,44,low
11513,Erika Walker,private,some college,standard,completed,divorced,sometimes,yes,3,11,73,89,94,medium
11514,Jared Cameron,school_bus,some high school,standard,completed,married,regularly,no,2,2.5,54,64,73,low
11515,Jesus Gross,private,associate's degree,free/reduced,none,married,regularly,no,2,7.5,67,66,60,low
11516,Melanie Conner,school_bus,high school,free/reduced,completed,single,sometimes,no,2,7.5,62,74,78,medium
11517,Tina Freeman,private,high school,standard,none,married,regularly,yes,0,2.5,75,85,92,medium
11518,Kimberly Peters,school_bus,some college,standard,none,married,regularly,yes,0,7.5,81,83,82,medium
11519,Nicholas Torres,school_bus,associate's degree,free/reduced,none,married,sometimes,no,4,2.5,56,68,70,low
11520,Sabrina Williamson,school_bus,some high school,standard,none,widowed,sometimes,yes,4,2.5,52,49,44,low
11521,Leslie Moreno,school_bus,master's degree,free/reduced,completed,divorced,regularly,yes,1,7.5,94,90,95,high
11522,Marc Palmer,private,some college,free/reduced,none,married,sometimes,yes,2,7.5,31,51,48,low
11523,Steven Hogan,school_bus,some high school,free/reduced,none,married,regularly,yes,0,7.5,50,45,42,low
11524,Robert Morse,school_bus,bachelor's degree,standard,completed,married,sometimes,no,1,7.5,66,70,79,medium
11525,Lori Snyder,private,high school,standard,none,divorced,sometimes,yes,5,7.5,69,54,57,low
11526,Nicole Guzman,school_bus,high school,free/reduced,none,married,sometimes,yes,3,7.5,66,75,64,low
11527,Paula Christian,school_bus,master's degree,standard,none,single,regularly,yes,2,7.5,90,94,96,high
11528,Leah Boyd,school_bus,associate's degree,free/reduced,none,single,regularly,yes,4,2.5,44,60,59,low
11529,Tyler Duarte,school_bus,master's degree,free/reduced,none,married,never,yes,0,2.5,54,58,54,low
11530,Judy Sanchez,private,some college,standard,completed,married,sometimes,yes,3,7.5,81,94,89,high
11531,Ryan Miranda,school_bus,master's degree,standard,none,divorced,sometimes,no,1,2.5,67,65,71,low
11532,Jordan Bennett,school_bus,some college,standard,none,single,never,no,5,7.5,58,59,52,low
11533,Jacob Hawkins,school_bus,some college,standard,completed,divorced,sometimes,yes,3,7.5,92,93,97,high
11534,Susan Morales,school_bus,associate's degree,standard,none,single,sometimes,no,2,7.5,89,96,97,high
11535,Betty Wheeler,private,bachelor's degree,free/reduced,none,married,sometimes,yes,1,2.5,57,67,58,low
11536,Dean Powell,private,associate's degree,standard,completed,married,sometimes,yes,3,11,72,82,83,medium
11537,Samuel Rich,private,associate's degree,standard,completed,divorced,sometimes,yes,3,2.5,64,80,87,medium
11538,Hailey Wallace,school_bus,some high school,standard,none,married,sometimes,yes,0,7.5,72,74,78,medium
11539,Madison Perez,school_bus,associate's degree,standard,none,married,sometimes,yes,0,7.5,83,74,76,medium
11540,Anthony Peck,private,bachelor's degree,standard,completed,married,sometimes,no,3,7.5,75,77,79,medium
11541,Christopher Chase,school_bus,associate's degree,free/reduced,none,married,never,yes,1,2.5,78,85,82,medium
11542,Pamela Schmidt,school_bus,high school,standard,none,widowed,sometimes,yes,1,7.5,45,52,48,low
11543,Kristi Velez,school_bus,some college,standard,completed,divorced,sometimes,no,7,11,88,94,93,high
11544,Paul Davis,school_bus,some college,free/reduced,none,married,regularly,no,4,7.5,48,72,66,low
11545,Tara Hicks,private,some high school,standard,completed,divorced,sometimes,yes,3,7.5,59,52,58,low
11546,Eric Taylor,school_bus,high school,standard,none,widowed,regularly,yes,2,7.5,78,86,77,medium
11547,James Bailey,school_bus,some high school,free/reduced,none,divorced,sometimes,no,2,7.5,46,64,61,low
11548,Kathy Howell,private,associate's degree,free/reduced,none,divorced,sometimes,yes,3,7.5,33,34,27,low
11549,Alex Frost,school_bus,some college,standard,none,divorced,regularly,no,1,2.5,68,64,67,low
11550,Kim Johnson,school_bus,high school,free/reduced,completed,married,sometimes,yes,0,11,75,63,65,low
11551,Isaac Richardson,school_bus,high school,free/reduced,none,married,sometimes,yes,2,2.5,45,49,48,low
11552,Jacob Mcdaniel,school_bus,some college,free/reduced,completed,married,sometimes,yes,0,2.5,34,58,59,low
11553,Jaime Moore,private,some high school,standard,none,married,sometimes,no,2,2.5,71,54,52,low
11554,Jessica Harding,school_bus,some college,free/reduced,none,married,regularly,no,2,2.5,36,44,46,low
11555,Christine Kelly,private,some high school,standard,none,married,sometimes,no,1,7.5,56,59,47,low
11556,Shannon Moore,private,master's degree,standard,none,married,sometimes,yes,1,7.5,46,53,50,low
11557,Kathleen Soto,school_bus,associate's degree,standard,none,married,never,no,2,2.5,60,59,57,low
11558,Gary Pugh,private,high school,standard,none,married,regularly,yes,4,7.5,70,81,78,medium
11559,Brandy Escobar,school_bus,some college,standard,none,married,regularly,no,3,2.5,80,71,72,medium
11560,Sharon Stephens,private,some college,free/reduced,completed,married,sometimes,yes,2,7.5,56,63,59,low
11561,Brian Coleman,private,some high school,free/reduced,none,married,regularly,yes,2,7.5,82,86,82,medium
11562,Danny King,private,some college,standard,none,single,regularly,no,1,7.5,67,75,68,medium
11563,Yvonne Knight,private,some high school,standard,none,single,sometimes,no,5,2.5,64,65,57,low
11564,Abigail Maldonado,private,some high school,free/reduced,completed,married,regularly,no,2,7.5,60,52,50,low
11565,Andrea Sweeney,school_bus,bachelor's degree,standard,none,divorced,never,yes,1,7.5,97,92,88,high
11566,Jessica Phillips,private,associate's degree,free/reduced,none,single,sometimes,yes,2,7.5,68,70,67,low
11567,Jeanette Owens,school_bus,some college,standard,none,single,never,no,2,2.5,60,58,60,low
11568,Cory Brady,school_bus,some high school,free/reduced,none,married,sometimes,yes,3,7.5,43,30,28,low
11569,Peter Hendricks,school_bus,some college,standard,none,single,regularly,no,2,7.5,93,80,78,medium
11570,Angel Andrews,school_bus,bachelor's degree,standard,none,married,sometimes,no,1,7.5,80,95,92,high
11571,Jacqueline Miles,private,bachelor's degree,standard,completed,married,regularly,no,3,2.5,76,97,96,high
11572,Catherine Good,school_bus,bachelor's degree,free/reduced,none,divorced,never,no,2,2.5,55,48,42,low
11573,April Conway,school_bus,associate's degree,standard,none,single,sometimes,yes,4,7.5,58,66,66,low
11574,Scott Flowers,school_bus,high school,free/reduced,none,married,regularly,yes,4,7.5,47,54,57,low
11575,Morgan Walter,school_bus,master's degree,standard,none,single,sometimes,yes,0,11,82,88,90,high
11576,Carlos Terry,private,some college,standard,completed,single,regularly,yes,2,7.5,90,82,88,high
11577,Joshua Navarro,private,associate's degree,free/reduced,none,married,regularly,no,1,7.5,84,87,90,high
11578,James Vance,private,master's degree,free/reduced,none,single,regularly,yes,1,2.5,61,81,78,medium
11579,Sandra Pierce,school_bus,bachelor's degree,free/reduced,none,divorced,sometimes,yes,3,2.5,68,83,81,medium
11580,Susan Lindsey,private,some college,free/reduced,completed,married,sometimes,yes,1,7.5,81,97,97,high
11581,Ronald Phillips,school_bus,some high school,standard,none,single,sometimes,no,1,11,63,57,62,low
11582,Bruce Taylor,school_bus,some college,standard,completed,married,never,no,4,2.5,81,89,88,high
11583,Heather Perkins,private,bachelor's degree,free/reduced,none,single,sometimes,yes,2,7.5,69,69,74,medium
11584,Stephanie Guerrero,school_bus,associate's degree,free/reduced,completed,married,sometimes,yes,5,7.5,65,84,86,medium
11585,Robert Stephenson,school_bus,some college,standard,completed,divorced,sometimes,yes,1,7.5,69,65,67,low
11586,Johnny Crawford,school_bus,some college,standard,none,married,regularly,no,3,2.5,68,56,62,low
11587,Aaron Coleman,school_bus,some high school,standard,none,divorced,regularly,yes,4,2.5,73,63,60,low
11588,Emily Reed,private,bachelor's degree,free/reduced,none,single,regularly,no,1,7.5,70,78,79,medium
11589,Keith Liu,private,some high school,standard,none,married,never,yes,4,7.5,72,64,60,low
11590,Lisa Hancock,school_bus,high school,free/reduced,none,divorced,sometimes,yes,2,7.5,58,64,66,low
11591,Keith Clements,private,high school,standard,completed,married,sometimes,yes,2,7.5,75,65,65,low
11592,Richard Holt,school_bus,associate's degree,free/reduced,completed,married,sometimes,yes,1,2.5,73,84,78,medium
11593,Douglas Baker,school_bus,associate's degree,free/reduced,none,single,sometimes,yes,0,7.5,38,50,50,low
11594,Steven Rosales,private,associate's degree,free/reduced,none,married,sometimes,no,2,7.5,50,53,43,low
11595,Evan Beck,school_bus,high school,standard,completed,married,sometimes,yes,1,7.5,93,86,84,high
11596,Jennifer Wu,school_bus,associate's degree,standard,none,married,sometimes,yes,3,2.5,62,50,55,low
11597,Julie King,school_bus,some high school,standard,none,single,sometimes,yes,3,7.5,60,65,67,low
11598,Amber Petersen,school_bus,some high school,standard,none,divorced,never,yes,0,11,62,58,56,low
11599,Emily Brown,school_bus,bachelor's degree,free/reduced,none,married,regularly,yes,1,7.5,77,84,86,medium
11600,Gregg Copeland,school_bus,some college,standard,none,married,sometimes,yes,2,7.5,71,63,65,low
11601,Juan Allen,private,bachelor's degree,standard,none,married,sometimes,no,4,7.5,77,92,91,high
11602,Sydney Fields,school_bus,associate's degree,free/reduced,none,married,sometimes,yes,0,7.5,56,50,54,low
11603,Carol Erickson,private,some college,standard,none,married,sometimes,yes,1,7.5,43,35,31,low
11604,Thomas Mueller,private,some college,standard,none,married,sometimes,yes,2,2.5,79,86,87,medium
11605,Sara Lopez,school_bus,high school,standard,none,married,regularly,yes,2,2.5,63,81,75,medium
11606,Linda Hall,school_bus,associate's degree,free/reduced,none,single,sometimes,yes,3,7.5,66,66,61,low
11607,Joseph Hardy,school_bus,some high school,free/reduced,none,married,sometimes,yes,1,2.5,48,39,41,low
11608,Brenda Williams,private,master's degree,free/reduced,none,married,regularly,no,1,7.5,53,50,51,low
11609,Chad Romero,school_bus,some high school,free/reduced,none,divorced,regularly,yes,3,7.5,50,56,46,low
11610,Elizabeth Meyer,school_bus,some college,free/reduced,none,married,sometimes,yes,1,2.5,78,77,80,medium
11611,Kyle Davis,school_bus,associate's degree,free/reduced,completed,single,regularly,yes,1,7.5,74,63,68,low
11612,Fernando Davis,private,associate's degree,free/reduced,none,married,never,yes,3,2.5,64,91,80,medium
11613,Jennifer Marquez,private,some college,free/reduced,none,married,regularly,no,3,2.5,75,71,68,medium
11614,Angela Simmons,private,some college,standard,none,married,regularly,no,2,7.5,96,89,84,high
11615,Linda Hudson,school_bus,some high school,free/reduced,none,single,regularly,yes,3,7.5,65,69,68,low
11616,Jamie Rosario,school_bus,bachelor's degree,standard,none,married,sometimes,yes,1,11,94,96,88,high
11617,Zachary Foley,private,master's degree,free/reduced,none,single,sometimes,yes,1,7.5,42,51,45,low
11618,Michael Harmon,school_bus,some high school,standard,none,married,regularly,yes,1,11,75,84,79,medium
11619,Daniel Callahan,private,associate's degree,standard,completed,single,sometimes,yes,3,11,78,87,88,medium
11620,Samantha Ruiz,private,some college,free/reduced,none,married,regularly,yes,1,11,62,59,62,low
11621,John Murphy,private,some high school,free/reduced,completed,single,regularly,no,1,7.5,70,82,82,medium
11622,Kerry Mendez,school_bus,some high school,standard,none,married,sometimes,no,2,2.5,92,86,75,medium
11623,Phillip Clark,school_bus,bachelor's degree,free/reduced,none,single,sometimes,yes,3,11,65,77,76,medium
11624,Juan Price,private,bachelor's degree,free/reduced,completed,divorced,sometimes,yes,0,11,69,90,83,medium
11625,Paul Navarro,school_bus,associate's degree,standard,completed,married,regularly,yes,0,11,65,53,52,low
11626,Phillip Evans,private,some high school,standard,completed,married,sometimes,no,1,7.5,71,89,87,medium
11627,Richard Stephens,private,some college,standard,none,married,sometimes,yes,2,2.5,55,58,50,low
11628,Elizabeth Weaver,private,some high school,standard,completed,single,regularly,yes,3,2.5,84,78,77,medium
11629,James Jenkins,private,bachelor's degree,standard,none,married,regularly,yes,2,2.5,59,70,69,low
11630,Kimberly Russell,school_bus,some college,standard,none,married,sometimes,yes,2,11,54,54,63,low
11631,Christine Castillo,school_bus,some college,free/reduced,none,married,regularly,no,1,2.5,78,74,70,medium
11632,Blake Patterson,school_bus,high school,standard,none,married,sometimes,yes,6,11,80,89,91,high
11633,Joshua Sosa,private,some college,standard,completed,married,sometimes,yes,2,7.5,100,99,95,high
11634,Jennifer Scott,private,associate's degree,standard,completed,married,regularly,yes,1,2.5,68,72,80,medium
11635,Sarah Hodges,school_bus,some college,standard,completed,married,regularly,yes,0,2.5,78,84,80,medium
11636,Gregory Jenkins,private,bachelor's degree,free/reduced,none,divorced,regularly,yes,0,7.5,80,89,90,high
11637,Rebecca Ray,school_bus,bachelor's degree,standard,none,married,sometimes,yes,0,2.5,97,95,98,high
11638,Shelly Gonzalez,school_bus,associate's degree,free/reduced,none,single,never,yes,3,7.5,66,74,69,medium
